날짜,시가총액,거래량,거래대금,상장주식수,거래소코드,회사명,시장
2016-02-29,58875000000,92994,3403660750,1500000,004590,한국가구,kosdak
2016-03-31,68700000000,317617,15350617400,1500000,004590,한국가구,kosdak
2016-04-30,68625000000,114886,5105366000,1500000,004590,한국가구,kosdak
2016-05-31,64425000000,84731,3607674900,1500000,004590,한국가구,kosdak
2016-06-30,66825000000,90745,3739410050,1500000,004590,한국가구,kosdak
2016-07-31,74250000000,442763,22414420050,1500000,004590,한국가구,kosdak
2016-08-31,60900000000,117415,5237248450,1500000,004590,한국가구,kosdak
2016-09-30,67425000000,192361,8210162850,1500000,004590,한국가구,kosdak
2016-10-31,64050000000,123027,5351808400,1500000,004590,한국가구,kosdak
2016-11-30,64125000000,97146,3923290000,1500000,004590,한국가구,kosdak
2016-12-31,63675000000,129236,5641811900,1500000,004590,한국가구,kosdak
2016-01-31,73255000000,1617846,4917476335,23000000,039340,한국경제TV,kosdak
2016-02-29,72220000000,2617189,8074992085,23000000,039340,한국경제TV,kosdak
2016-03-31,77740000000,2576451,8382480305,23000000,039340,한국경제TV,kosdak
2016-04-30,87975000000,6505867,24604741515,23000000,039340,한국경제TV,kosdak
2016-05-31,136850000000,38587663,191560247320,23000000,039340,한국경제TV,kosdak
2016-06-30,131790000000,11374630,66006794575,23000000,039340,한국경제TV,kosdak
2016-07-31,151800000000,12477485,79443155390,23000000,039340,한국경제TV,kosdak
2016-08-31,111665000000,5547301,30802363895,23000000,039340,한국경제TV,kosdak
2016-09-30,111435000000,2444920,11732191545,23000000,039340,한국경제TV,kosdak
2016-10-31,107410000000,5353979,27896737995,23000000,039340,한국경제TV,kosdak
2016-11-30,92345000000,3099209,13399302260,23000000,039340,한국경제TV,kosdak
2016-12-31,95105000000,1789850,7111046490,23000000,039340,한국경제TV,kosdak
2016-01-31,210452823900,52573,2477395100,4540514,034950,한국기업평가,kosdak
2016-02-29,200917744500,19160,865617250,4540514,034950,한국기업평가,kosdak
2016-03-31,194333999200,11058,483432800,4540514,034950,한국기업평가,kosdak
2016-04-30,192744819300,15533,662859950,4540514,034950,한국기업평가,kosdak
2016-05-31,195242102000,24440,1046001800,4540514,034950,한국기업평가,kosdak
2016-06-30,187069176800,27742,1143545250,4540514,034950,한국기업평가,kosdak
2016-07-31,180712457200,51745,2095392800,4540514,034950,한국기업평가,kosdak
2016-08-31,180939482900,49344,1974752000,4540514,034950,한국기업평가,kosdak
2016-09-30,187523228200,33635,1354126050,4540514,034950,한국기업평가,kosdak
2016-10-31,193879947800,27354,1152139550,4540514,034950,한국기업평가,kosdak
2016-11-30,194561024900,15631,660565800,4540514,034950,한국기업평가,kosdak
2016-12-31,188431331000,46271,1956907150,4540514,034950,한국기업평가,kosdak
2016-01-31,123628750000,16509080,367885545100,4975000,222980,한국맥널티,kosdak
2016-02-29,97012500000,1620194,37448952250,4975000,222980,한국맥널티,kosdak
2016-03-31,113927500000,3143627,75670441250,4975000,222980,한국맥널티,kosdak
2016-04-30,110445000000,1137511,27257902050,4975000,222980,한국맥널티,kosdak
2016-05-31,91291250000,483028,9899107700,4975000,222980,한국맥널티,kosdak
2016-06-30,86565000000,841200,15532220350,4975000,222980,한국맥널티,kosdak
2016-07-31,88057500000,501346,8721144550,4975000,222980,한국맥널티,kosdak
2016-08-31,93032500000,4471519,90542523650,4975000,222980,한국맥널티,kosdak
2016-09-30,84326250000,770025,13836346000,4975000,222980,한국맥널티,kosdak
2016-10-31,77112500000,334797,5354317000,4975000,222980,한국맥널티,kosdak
2016-11-30,66416250000,295819,4252797550,4975000,222980,한국맥널티,kosdak
2016-12-31,68903750000,561763,8010145650,4975000,222980,한국맥널티,kosdak
2016-01-31,391307360950,2497586,59499833050,18074243,060250,NHN한국사이버결제,kosdak
2016-02-29,341603192700,3139848,59889664800,18074243,060250,NHN한국사이버결제,kosdak
2016-03-31,336180919800,3009107,55572344800,18074243,060250,NHN한국사이버결제,kosdak
2016-04-30,427455846950,10396092,228200014600,18074243,060250,NHN한국사이버결제,kosdak
2016-05-31,372329405800,4854267,109749177650,18074243,060250,NHN한국사이버결제,kosdak
2016-06-30,374136830100,5188244,101914700650,18074243,060250,NHN한국사이버결제,kosdak
2016-07-31,400344482450,5375692,122238451650,18074243,060250,NHN한국사이버결제,kosdak
2016-08-31,341603192700,2164798,44193075700,18074243,060250,NHN한국사이버결제,kosdak
2016-09-30,340699480550,2317107,45129260000,18074243,060250,NHN한국사이버결제,kosdak
2016-10-31,309069555300,2541362,44736817500,18074243,060250,NHN한국사이버결제,kosdak
2016-11-30,272921069300,1801355,29411031450,18074243,060250,NHN한국사이버결제,kosdak
2016-12-31,234806310400,12822474,156283570950,18344243,060250,NHN한국사이버결제,kosdak
2016-01-31,85705277730,9716700,37949848630,24522254,025550,한국선재,kosdak
2016-02-29,104219579500,6618131,25369865060,24522254,025550,한국선재,kosdak
2016-03-31,143455185900,45360678,227280376795,24522254,025550,한국선재,kosdak
2016-04-30,80678215660,53101312,230515137855,24522254,025550,한국선재,kosdak
2016-05-31,115867650150,81259267,354747306615,24522254,025550,한국선재,kosdak
2016-06-30,87054001700,89373159,431953150045,24522254,025550,한국선재,kosdak
2016-07-31,99437739970,14411833,55930003070,24522254,025550,한국선재,kosdak
2016-08-31,86195722810,5923714,23142861875,24522254,025550,한국선재,kosdak
2016-09-30,91713229960,8698230,33724239415,24522254,025550,한국선재,kosdak
2016-10-31,86318334080,4320479,16129046095,24522254,025550,한국선재,kosdak
2016-11-30,74057207080,4042172,13257595385,24522254,025550,한국선재,kosdak
2016-12-31,81291272010,2782439,8933821750,24522254,025550,한국선재,kosdak
2016-01-31,144542534400,2521172,17373012170,21605760,017890,한국알콜,kosdak
2016-02-29,137196576000,2511197,15910505040,21605760,017890,한국알콜,kosdak
2016-03-31,151240320000,2687927,18715877950,21605760,017890,한국알콜,kosdak
2016-04-30,176303001600,5234103,40292514110,21605760,017890,한국알콜,kosdak
2016-05-31,167444640000,3879523,31205622000,21605760,017890,한국알콜,kosdak
2016-06-30,173926368000,2838775,22158710570,21605760,017890,한국알콜,kosdak
2016-07-31,198772992000,7284148,66034476030,21605760,017890,한국알콜,kosdak
2016-08-31,211088275200,18656251,191703778050,21605760,017890,한국알콜,kosdak
2016-09-30,216057600000,3899313,38374553420,21605760,017890,한국알콜,kosdak
2016-10-31,200501452800,3843097,38810430870,21605760,017890,한국알콜,kosdak
2016-11-30,196180300800,2194542,20411888540,21605760,017890,한국알콜,kosdak
2016-12-31,192507321600,1892801,16292489290,21605760,017890,한국알콜,kosdak
2016-01-31,60709956450,35232903,15692857140,141515050,033430,디에스티,kosdak
2016-02-29,49813297600,27648663,10917723153,141515050,033430,디에스티,kosdak
2016-03-31,42879060150,95624342,34418203787,141515050,033430,디에스티,kosdak
2016-04-30,41908334400,145006328,42205973453,145515050,033430,디에스티,kosdak
2016-05-31,40016638750,88016480,23984766159,145515050,033430,디에스티,kosdak
2016-06-30,63008016650,493927945,209405695151,145515050,033430,디에스티,kosdak
2016-07-31,83140769610,138836915,150303082311,92481390,033430,디에스티,kosdak
2016-08-31,74909925900,55167627,47297966092,92481390,033430,디에스티,kosdak
2016-09-30,72782853930,15526779,12316546487,92481390,033430,디에스티,kosdak
2016-10-31,53361762030,15006984,10684902497,92481390,033430,디에스티,kosdak
2016-11-30,46518139170,16886626,8953685406,92481390,033430,디에스티,kosdak
2016-12-31,46518139170,0,0,92481390,033430,디에스티,kosdak
2016-01-31,158431404810,17969769,110566958090,26015009,063570,한국전자금융,kosdak
2016-02-29,207079471640,37656335,287999889660,26015009,063570,한국전자금융,kosdak
2016-03-31,181324612730,15507354,122087984890,26015009,063570,한국전자금융,kosdak
2016-04-30,178462961740,8397674,57660778510,26015009,063570,한국전자금융,kosdak
2016-05-31,158691554900,5483646,36546916470,26015009,063570,한국전자금융,kosdak
2016-06-30,154269003370,7138169,42306679260,26015009,063570,한국전자금융,kosdak
2016-07-31,174820860480,8726180,57890243300,26015009,063570,한국전자금융,kosdak
2016-08-31,189389265520,9660883,64949040200,26015009,063570,한국전자금융,kosdak
2016-09-30,167796808050,3579319,24068875950,26015009,063570,한국전자금융,kosdak
2016-10-31,145163750220,3177450,20212769370,26015009,063570,한국전자금융,kosdak
2016-11-30,150106601930,1968119,11039901240,26015009,063570,한국전자금융,kosdak
2016-12-31,159732155260,2720413,16546273320,26015009,063570,한국전자금융,kosdak
2016-01-31,184978726380,20842790,179809527860,21459249,041460,한국전자인증,kosdak
2016-02-29,218884339800,29988845,284426985710,21459249,041460,한국전자인증,kosdak
2016-03-31,206008790400,28197481,299271373150,21459249,041460,한국전자인증,kosdak
2016-04-30,187983021240,8814467,82460649570,21459249,041460,한국전자인증,kosdak
2016-05-31,153648222840,5500252,42969773670,21459249,041460,한국전자인증,kosdak
2016-06-30,156223332720,12938709,100464865410,21459249,041460,한국전자인증,kosdak
2016-07-31,157940072640,5869508,44514045810,21459249,041460,한국전자인증,kosdak
2016-08-31,167811327180,9054595,69029988540,21459249,041460,한국전자인증,kosdak
2016-09-30,160300590030,6146285,46988366470,21459249,041460,한국전자인증,kosdak
2016-10-31,121888534320,3904638,27068002630,21459249,041460,한국전자인증,kosdak
2016-11-30,113304834720,3719480,20753048690,21459249,041460,한국전자인증,kosdak
2016-12-31,131545196370,4344380,24747617430,21459249,041460,한국전자인증,kosdak
2016-01-31,29834200000,647973,2347314505,8404000,101680,한국정밀기계,kosdak
2016-02-29,31094800000,699711,2563439135,8404000,101680,한국정밀기계,kosdak
2016-03-31,34960640000,702531,2801682045,8404000,101680,한국정밀기계,kosdak
2016-04-30,36683460000,921178,3918503980,8404000,101680,한국정밀기계,kosdak
2016-05-31,30842680000,470957,1827820550,8404000,101680,한국정밀기계,kosdak
2016-06-30,30422480000,303932,1095604245,8404000,101680,한국정밀기계,kosdak
2016-07-31,32229340000,743581,2729566365,8404000,101680,한국정밀기계,kosdak
2016-08-31,37439820000,2034711,8659368500,8404000,101680,한국정밀기계,kosdak
2016-09-30,34876600000,806083,3425383420,8404000,101680,한국정밀기계,kosdak
2016-10-31,34666500000,574038,2415027980,8404000,101680,한국정밀기계,kosdak
2016-11-30,36977600000,1498751,6793047065,8404000,101680,한국정밀기계,kosdak
2016-12-31,35254780000,496104,2111680080,8404000,101680,한국정밀기계,kosdak
2016-01-31,52119580500,4794560,35396426860,8018397,039740,한국정보공학,kosdak
2016-02-29,48431117880,1554489,9089058065,8018397,039740,한국정보공학,kosdak
2016-03-31,53883627840,1934225,12235092860,8018397,039740,한국정보공학,kosdak
2016-04-30,56128779000,4071072,29099262260,8018397,039740,한국정보공학,kosdak
2016-05-31,55727859150,1228106,8718825100,8018397,039740,한국정보공학,kosdak
2016-06-30,53803443870,1078122,7441011700,8018397,039740,한국정보공학,kosdak
2016-07-31,59416321770,5083781,39420213940,8018397,039740,한국정보공학,kosdak
2016-08-31,55727859150,1203836,8719068410,8018397,039740,한국정보공학,kosdak
2016-09-30,55326939300,416236,2827104670,8018397,039740,한국정보공학,kosdak
2016-10-31,54765651510,3016194,22381180850,8018397,039740,한국정보공학,kosdak
2016-11-30,44421919380,720428,4388944450,8018397,039740,한국정보공학,kosdak
2016-12-31,43700263650,249602,1343999830,8018397,039740,한국정보공학,kosdak
2016-01-31,295266750000,15814663,165826915360,26965000,053300,한국정보인증,kosdak
2016-02-29,279087750000,9647167,100002441400,26965000,053300,한국정보인증,kosdak
2016-03-31,265605250000,8833641,90614014570,26965000,053300,한국정보인증,kosdak
2016-04-30,253201350000,4411101,42227075970,26965000,053300,한국정보인증,kosdak
2016-05-31,231359700000,4206478,38512214390,26965000,053300,한국정보인증,kosdak
2016-06-30,207900150000,4497707,36424366340,26965000,053300,한국정보인증,kosdak
2016-07-31,222191600000,3120373,25304185370,26965000,053300,한국정보인증,kosdak
2016-08-31,250235200000,21367636,195303844140,26965000,053300,한국정보인증,kosdak
2016-09-30,225697050000,4758216,40864015160,26965000,053300,한국정보인증,kosdak
2016-10-31,166913350000,4221428,30747740970,26965000,053300,한국정보인증,kosdak
2016-11-30,144532400000,2482556,14586246820,26965000,053300,한국정보인증,kosdak
2016-12-31,152621900000,2622257,14300055460,26965000,053300,한국정보인증,kosdak
2016-01-31,492921836100,2246973,27649677350,38812743,025770,한국정보통신,kosdak
2016-02-29,504565659000,1911447,24023703700,38812743,025770,한국정보통신,kosdak
2016-03-31,436643358750,2669035,32016275850,38812743,025770,한국정보통신,kosdak
2016-04-30,446346544500,1798395,20539895300,38812743,025770,한국정보통신,kosdak
2016-05-31,417236987250,2767786,32232854900,38812743,025770,한국정보통신,kosdak
2016-06-30,533675216250,6595445,83332510000,38812743,025770,한국정보통신,kosdak
2016-07-31,496803110400,3832894,52280501600,38812743,025770,한국정보통신,kosdak
2016-08-31,483218650350,2126408,26159876150,38812743,025770,한국정보통신,kosdak
2016-09-30,456049730250,1039769,12574060450,38812743,025770,한국정보통신,kosdak
2016-10-31,432762084450,863810,9925404700,38812743,025770,한국정보통신,kosdak
2016-11-30,392008704300,905332,9989677840,38812743,025770,한국정보통신,kosdak
2016-12-31,409474438650,671068,6874015870,38812743,025770,한국정보통신,kosdak
2016-01-31,118251331928,11583141,8503769047,168209576,023760,한국캐피탈,kosdak
2016-02-29,126157182000,8369239,6172680109,168209576,023760,한국캐피탈,kosdak
